book	chapter	verse	latin_incipit	english_translation
2Mc	9	28	Peregre in montibus	Abroad, in the mountains — near Ecbatana, in the town of Tabes, as St. Jerome says (Commentary on Daniel 11). In the mountains of Persia and Media, the growing torment prevented Antiochus from reaching Babylon; he died there. This was the most dismal end of the impious, blasphemous, sacrilegious, atheistic, and god-contemning Antiochus Epiphanes, who was the express type and forerunner of Antichrist. Lapide rebukes Josephus who argues that Antiochus's punishment was excessive merely for attempting to plunder the temple of Artemis (Antiquities XIV, xvii): \"He who wished merely and did not accomplish a sacrilege seems not to deserve punishment.\" Lapide responds: virtue and vice consist in the will; external acts draw all their freedom from the internal act of will. Moreover, if Antiochus perished for wishing to plunder Diana's temple, far more did he perish for actually plundering the temple of the true God in Jerusalem and perpetrating there the countless atrocities narrated throughout these books.
2Mc	10	3	Et de ignitis lapidibus	Having made a new altar, they offered sacrifice, and kindled incense, and lighted lamps, and set forth the loaves. By \"igneous stones\" (lapidibus ignitis) Salianus and Mariana understand flints from which fire is easily struck; but the Greek says πυρεῖα, fire-receiving stones. More correctly: the prayers of Judas and the priests called down fire from heaven which ignited the stones; from these the priests took fire to burn the sacrifices. Before Judas, Nehemiah had done this (chapter 1), and God commanded in Leviticus 6:12 that victims be consumed not by common but by heavenly fire. \"After two years\" refers not to the profanation of the temple (from which three years had passed) but to the beginning of Judas's command, as Serarius, Salianus, and others explain. Gorionides (III, xii) confirms: \"When they had arranged the wood, they could not find the holy fire; but they cried to the Lord, and fire leapt from the stone that lay beneath the altar; they added wood to it. That fire lasted until the third captivity\" — until it was destroyed by Titus.
2Mc	10	6	Et cum laetitia diebus octo	With great joy celebrated the feast eight days after the manner of the feast of tabernacles. They celebrated the feast of Encaenia (Hanukkah) for eight days with the same rite and rejoicing as the feast of Tabernacles, because God had restored them to Jerusalem and to their own homes, whereas a short time before, fleeing Antiochus's persecution, they had hidden in forests and mountains and made themselves huts of branches of trees.
2Mc	10	7	Propter quod thyrsos et ramos	They carried green boughs and fair branches, and palms also. Thyrsi were fronds and shoots with which soldiers after a victory dressed themselves and their weapons. Among the pagans the thyrsus was a spear tipped with ivy, brandished in the Bacchic Orgia; hence Bacchus was called thyrsiger (thyrsus-bearer).
2Mc	10	11	Constituit super negotia regni	He appointed Lysias over the affairs of the kingdom. The Greek says Lysias was constituted \"Protarches\" — that is, \"first chief\" or viceroy — as the regent who governed in the king's name.
2Mc	10	12	Nam Ptolemaeus qui dicebatur	For Ptolemy, who was called Macer…thought it just to deal equitably with the Jews. This Ptolemy appears to be the same as the governor of Coele-Syria and Phoenicia at chapter 8:8, who sent Nicanor against Judas; but having seen the innocence of the Jews and God fighting for them, he began to favour them — and was therefore accused before Eupator as if he had defected to the Jews.
2Mc	10	13	Veneno vitam finivit	He made an end of his life by poison. Some Greek manuscripts add that Ptolemy, unable to endure the charge of treason, voluntarily fled to poison and drank it of his own will. Yet it is not great fortitude but weak and small spirit to be broken by men's reproaches and kill oneself; it is a sign of fortitude to bear all things manfully and overcome them with virile magnanimity, according to Martial: \"He acts bravely who can bear to be wretched.\"
2Mc	10	14	Gorgias autem cum esset dux	But Gorgias, who was the governor of the places, taking hired foreign soldiers. \"Foreign\" (advenas) = soldiers conscripted from Thrace, Egypt, Africa, and other foreign regions; hence at verse 24 they are called \"an army of foreign multitude.\" The native troops were Asians and Syrians.
2Mc	10	15	Judaei vero qui tenebant	But the Jews that inhabited the strong holds…received fugitives from Jerusalem and attempted war. Lapide notes a textual variant: for \"Jews\" we should perhaps read \"Idumaeans\" (as in the Greek manuscripts), since the fortifications mentioned are those of the Idumaeans. The Idumaeans, perpetual enemies of the Jews, had seized certain Jewish fortifications and into them received Jewish apostates and deserters. With these they attempted war against Jerusalem. But Judas, having invoked God, rushed with armed force upon these fortifications and slew twenty thousand.
2Mc	10	17	Multaque vi insistentes	And with great strength compelling them, took the places, and put to flight all that stood upon the walls. The Greek reads \"nine thousand.\"
2Mc	10	20	Hi vero qui cum Simone	But Simon's men were led by covetousness, and were prevailed upon by some of those who were in the towers, and taking seventy thousand drachmas let some of them escape. These soldiers, led by avarice and bribed for seventy thousand didrachmas (if Attic = 5,833 gold pieces; if Hebrew, double), let some besieged enemies escape. When Judas was told of this, he assembled the leaders of the people and condemned them as traitors who had sold their brethren's safety to the enemy.
2Mc	10	22	Hos igitur proditores factos	Having put to death those who had been traitors, he forthwith took the two towers. One who releases already-captured enemies or those about to be captured betrays the safety of his fellow citizens — the released men return and attack, plunder, and kill, especially to recover the ransom they paid.
2Mc	10	28	Primo autem solis ortu	When the sun had newly risen, both sides joined battle. Those with Judas had the Lord as their sponsor of victory together with virtue — that is, God gave them praying soldiers the sure hope of victory, which was increased by virtue (the probity, fortitude, and generosity of Judas and his companions, who were prepared to fight for God's law even unto death, and had resolved to conquer or die). The Greek reads: \"Having God as their sponsor of victory and prosperity together with virtue.\" These two things — invocation of God and personal virtue — are the most efficacious remedies, which almost guarantee certain victory through God.
2Mc	10	29	Sed cum vehemens pugna	While the battle was going on earnestly, there appeared to the enemies from heaven five comely men upon horses with bridles of gold, conducting the Jews. Two of them, having Maccabeus in the middle, sheltered him on both sides, kept him safe and sound; the others hurled darts and fire-bolts against the adversaries, confounding them with blindness and full of trouble so that they fell down. These were five angels fighting for Judas at God's command. So angels fought for Theodosius against Eugenius (Theodoret V, xxiv), for St. Wenceslas duelling with Radislaus, and for Constantine the Great (Panegyricus VI).
2Mc	10	32	Timotheus vero confugit	But Timothy fled into a very strong hold called Gazara. Note the unceasing victories of Judas granted by God — especially those by which he slew twenty thousand of Timothy's forces, just as shortly before he had slain twenty thousand Idumaeans, and finally slew Timothy himself along with Chaereus and Apollophanes.
2Mc	10	35	Viginti juvenes accensi animis	About twenty young men burning with anger over the blasphemies, attacked the wall manfully. Note what the spirit and ardour of youth can achieve. Note how foolish and dangerous it is to inflame enemies' spirits by mockery and blasphemy. Alexander the Great (Curtius, near end of bk. VII), besieging a sheer rock held by Arimazes the Sogdian with thirty thousand armed men, was mocked when he asked for surrender and was asked whether he could fly; stung, Alexander declared he would show the next night that Macedonians can fly — and so excited three hundred youths with great prizes to scale the rock from the rear through inaccessible places by night. Arimazes was so struck that he surrendered. Alexander had them all beaten and crucified at the base of the rock.
2Mc	11	1	Sed parvo post tempore Lysias	Not long after, Lysias the regent of the king, and his kinsman and manager of affairs, greatly displeased with what had happened. Lysias, hearing of the defeats of Gorgias and Timothy, raised a new army of eighty thousand infantry with full cavalry and eighty elephants, hoping to devour Judas and Judea. He planned to impose a great tax on the temple, divert votive offerings to the royal treasury, and sell the pontificate annually for a large price.
2Mc	11	3	Templum vero in pecuniae	And to set the high priesthood to sale every year. He intended to impose a great tax on the temple and divert the votive offerings to the royal treasury and his own uses — as tyrants habitually do with pagan temples — and to sell the pontificate annually for a large price.
2Mc	11	6	Cum fletu et lacrimis rogabant	Besought the Lord with weeping and fasting that he would send a good angel for the salvation of Israel. As he had sent one to Moses, Gideon, and the father of Samson. God had promised this to Moses (Exodus 23:20): \"Behold I send my angel who shall go before you and keep you.\" Lapide cites all the angelic appearances and aids rendered to the Hebrews catalogued in his commentary on Exodus.
2Mc	11	8	Apparuit praecedente eos eques	There appeared before them a horseman in white clothing, with golden armour, brandishing a lance. This was St. Michael, protector of Israel, or certainly an angel of inferior order sent by Michael — who preceded their camp as commander, adding courage to the Jews while striking the enemies with fear and terror. He appeared in the form of an armoured horseman in white with golden arms brandishing a lance. White signifies the purity, splendour, joy, immortality, victory, and glory of the angels, as Lapide explained at Ecclesiastes 9:8 on \"Let thy garments always be white.\"
2Mc	11	9	Convaluerunt animis	They gained strength of spirit — not men only, but also the fiercest beasts (elephants) and walls of iron they were ready to penetrate. For to an angel nothing is impenetrable, nothing invincible, nothing impossible; nothing even difficult or hard. The angel therefore instilled these spirits and ardours in Judas and the Jews, inflamed by which they instantly scattered the numberless and most powerful camp of Lysias like chaff. Lapide cites Vegetius (De Re Militari III, xii) at length on the importance of generals exciting and kindling ardour in soldiers: \"From this springs the certain hope and omen of victory.\"
2Mc	11	11	Leonum autem more	Rushing on the enemy like lions, they slew eleven thousand of them on foot, and sixteen hundred horsemen; and put all the rest to flight. They were like lions — fearless and terrible; Pliny testifies that lions with eyes closed rush upon spears and rout everything. Such here were Judas and the Jews, according to Jacob's prophecy (Genesis 49:9): \"Juda is a lion's whelp; to the prey, my son, thou art gone up.\" Tropologically: when the devil as Lysias invades you and suggests movements of anger, pride, lust, resist and encounter him like a lion, and you will instantly put him to flight. St. Gregory (Moralia IV, xvii), explaining Job 4 in the Septuagint's \"myrmeco-lion\": \"The ancient enemy is a lion to those who consent, an ant to those who resist.\"
2Mc	11	13	Et quia non insensatus erat	Because he was not unwise, reflecting on the loss that had been sustained, and considering that the Hebrews could not be overcome because the almighty God assisted them, he sent to them and promised all just conditions. The sensible and prudent Lysias, recognising from so great a defeat that God was fighting for the Jews through his angel, and therefore that they were invincible, sought peace from them and obtained it.
2Mc	11	19	Si fidem conservaveritis	If you observe the conditions of what has been agreed, and in future I will endeavour to be a means of your good. That is: I will similarly advance your interests and procure many benefits and favours for you through my recommendation to King Eupator.
2Mc	11	20	De caeteris autem per singula	As for the other things, I have given order both to these that were sent from me, and to those that were sent from you, to confer with you. That is: I have commissioned both your envoys (John and Abesalom) and my own representatives to treat with you on each matter and satisfy you fully on all points.
2Mc	11	21	Anno centesimo quadragesimo octavo	In the year one hundred and forty-eight. One will ask: in year 148 of the Greeks, Antiochus Epiphanes was still alive and reigning; how then are these letters written by Eupator his son as if already reigning? Lapide's answer: the years of the Greeks are computed in two ways — the Jewish/Alexandrian computation (from the twelfth year after Alexander's death, beginning in March) and the Syrian/Antiochene computation (beginning one and a half years later). By the Antiochene reckoning, what the Jewish computation calls 149 is their 148. Hence what Book I (Maccabees) calls year 149 for Epiphanes' death, Book II calls year 148 — the same year in different reckonings.
2Mc	11	22	Rex Antiochus Lysiae fratri	King Antiochus to Lysias his brother, greeting. Lysias was the king's guardian. Surprisingly, the king (a boy of nine, as Appian says) does not call him \"father\" rather than \"brother\" — but this was deliberate, to conceal the king's minority before the Jews lest they despise him on account of it. He also does not call Lysias \"father\" because he has just called Antiochus Epiphanes \"our father\" (verse 23), so \"brother\" avoids confusing the paternal title.
2Mc	11	23	Patre nostro inter deos translato	Our father having been translated among the gods. The pagan flatterers of kings pretended that after death the kings were numbered among the gods. Herodian (beginning of bk. IV) describes elegantly the Roman apotheosis ceremonies, including the eagle released from the funeral pyre said to carry the emperor's soul to the gods. But the impious Antiochus Epiphanes, for his crimes and sacrileges, was translated not among the gods but among the demons of hell.
2Mc	11	24	Judaeos postulare a nobis	That the Jews beg us to allow them to use their own laws and customs. That it be permitted them to live by their own laws and rites in their own faith and worship of the one God, and not be compelled to live after the manner of the pagans and worship their gods and idols.
2Mc	11	25	Judicavimus templum restitui	We have decreed that the temple shall be restored to them. Judas and the Jews had already recovered and purified the temple. The king here arrogates this to himself to show his power and liberality; in reality he does not restore the temple but approves and confirms the restoration already effected.
2Mc	11	26	Dexteram dederis	Therefore do thou give them the right hand. That is, conclude with them a formal pact of peace, giving them your right hand as a pledge of faith (the Roman and Greek custom for sealing a formal treaty); make a free public passage for those going up to the temple, as they request; and permit them to use their own laws as before Antiochus Epiphanes changed them. Let them be left in peace to observe these laws.
2Mc	11	29	Joannes et Abesalom	John and Absalom, who were sent from you, having delivered the signed articles, requested me to ratify the terms of the schedule. These were the envoys sent by Judas and the high council to negotiate with the king through Lysias and with Antiochus directly. Their mission was successful: Eupator granted the Jews peace and freedom to observe their ancestral laws.
2Mc	11	30	Volo itaque vos valere	I will therefore that you be in good health. Here the king speaks directly to the Jews in the first person, having referred to them in the third person in the previous letter to Lysias.
2Mc	11	31	Ad ipsos autem Judaeos	But to the Jews thus: King Antiochus wishes health to the Jewish people. The letter concedes: (1) use of their own meats (foods) and laws; (2) amnesty for sins committed \"up to the thirtieth day of Xanthicus\" — i.e., March 30; (3) freedom for those who fled to return to their homes. Lapide notes that these concessions confirm that Judas's military victories — not mere petitions — were what forced the king to grant these terms.
2Mc	11	34	Romani autem quoque	The Romans also sent them a letter. This letter from the Romans — Q. Memmius and T. Manius, Roman legates — was carried to Judas along with the king's letters, urging him to accept the peace terms offered and pledging Roman support for the Jews' cause before the king. Lapide notes: the Romans here appear as patrons of the Jews, since both peoples were at this time bound by a treaty of friendship, as narrated in 1 Maccabees 8. This treaty was the foundation of Jewish-Roman relations until the fall of Jerusalem.
2Mc	12	1	His compositis Lysia	These covenants being made, Lysias went to the king. Lysias returned to the king, having made peace with Judas and the Jews. But the peace was not durable, since the governors of the territories — Timotheus, Apollonius, Hieronymus, Demophon, and Nicanor the governor of Cyprus — would not allow the Jews to live quietly, but continued to harass and murder them.
2Mc	12	2	Gubernatores autem locorum	But the governors of the places — Timotheus and Apollonius son of Gennaeus, also Hieronymus and Demophon, and besides these Nicanor the governor of Cyprus — would not suffer them to be in peace and quiet. These five governors violated the peace treaty on their own initiative or at the instigation of their own ambition and hatred of the Jews.
2Mc	12	3	Joppenses vero	Now they of Joppe did so wicked a deed as this: they desired the Jews who dwelt among them to go with their wives and children into boats which they had prepared, as though they had no enmity to them. The people of Joppa (Jaffa) treacherously invited the Jews of their city to board boats, then drowned two hundred of them — a premeditated massacre under the guise of amity. Lapide notes the particular wickedness of betraying those who trusted you: the sin of treachery is among the greatest sins because it destroys the social bond of trust without which no human society can exist.
2Mc	12	4	Qui etiam accepta verba	And this upon receiving the public order of the city, but having no suspicion, they went aboard; but when they had gone out to sea, they were drowned, and not less than two hundred. Lapide: God permitted this atrocity to provide the occasion for Judas's punishment of Joppe and, subsequently, for the great battle of Jamniah.
2Mc	12	5	Judas autem ut accepit	But Judas, when he heard of the cruelty done to his countrymen, commanded the men that were with him. Learning of the massacre at Joppa and the similar plot hatched at Jamniah, Judas moved against both cities — burning the harbour of Joppa by night, destroying the ships and the refugees within them, then burning the harbour of Jamniah from a distance, so that the glow of the fire could be seen in Jerusalem forty miles away.
2Mc	12	7	Habens propositum radicitus	Having resolved to exterminate them entirely. Judas, having punished Joppe and Jamniah, moved on to prosecute the campaign against the surrounding enemies. Lapide notes: Judas was driven not by personal vengeance but by just punishment of treachery, and by the need to protect his own people from further massacres.
2Mc	12	9	Haec ita acta	These things being thus done. After burning the harbours of both Joppa and Jamniah, Judas moved against the forces of Timotheus, who had assembled a vast army of horsemen and infantry to oppose him.
2Mc	12	10	Iam autem recedens	Now going from thence nine furlongs, on his march towards Timotheus, the Arabians set upon him, no fewer than five thousand footmen and five hundred horsemen. The Arabs attacked Judas as he marched against Timotheus. Judas repelled them, made peace with them on favourable terms, and received their cattle as gifts; then continued his march against Timotheus.
2Mc	12	13	Caspin autem quandam civitatem	There was also near Caspis a city enclosed with walls, and inhabited by a multitude of various people. This fortified city, built upon rocks, had walls of extraordinary height and width, and was held by Barbarian nations. Judas attacked it with prayer, calling upon the great Lord of the world who without battering rams and mechanical engines had thrown down the walls of Jericho — a reference to Joshua 6. God answered the prayer: the defenders were terrified and the city was taken.
2Mc	12	14	Quam vero fortes erant	But those who were within, trusting to the strength of the walls and their store of provisions, behaved more rudely. The defenders' pride in their walls and provisions led them to treat the divine power with contempt — exactly the sin for which Lapide says they received divine punishment.
2Mc	12	15	Judas autem et qui cum eo	But Maccabeus and his men calling upon the great Lord of the world, who without any rams or engines of war overthrew Jericho in the time of Joshua, gave a furious assault against the walls. The parallel with Joshua and Jericho is explicit: both victories were obtained not by human force but by prayer and divine aid. Lapide comments at length on this form of prayer before battle, citing numerous biblical examples.
2Mc	12	17	Fugarunt eos usque ad Caspis	They put to flight all that they met, killing and slaying, even until they came to Caspis. The flight of the enemy army continues until they reach Caspis (or Charax) of the Arabians, where they seek refuge in a marshy place. Lapide notes the details are slightly different in 1 Maccabees and suggests the reconciliation of the two accounts.
2Mc	12	20	Et Timotheum cum eis	And Timothy having fled with Chaereus his brother and Apollophanes. These three leaders fled the main battle. Judas's forces pursued and engaged them; Judas himself joined the assault against Timotheus's stronghold.
2Mc	12	21	Qui simul audiit	But when Timothy heard of the coming of Judas, he sent away the women and children with the baggage to a place called Carnion. Timotheus (a different Timotheus from the one slain in chapter 10) moved the non-combatants to safety while preparing to resist Judas. But Carnion proved difficult to take, being a narrow defile defended by many nations. God intervened, however, sending an earthquake which terrified the defenders and enabled Judas to take the town.
2Mc	12	22	Cum autem Judas ad principem	But when Judas and his company came to the first place, they set fire to it, and slew three and twenty thousand men. Carnion was captured with great slaughter; Timotheus's forces fled or were slain.
2Mc	12	24	Timotheum vero ipsum	But Timotheus himself fell into the hands of the soldiers of Dosiitheus and Sosipater. He was captured and gave a solemn oath that he would release the Jewish prisoners he held in Pontus, with many other promises, in exchange for his life. They believed him and released him — and he kept his word. Lapide notes: oaths made to enemies must be kept even by enemies, since oaths are sacred by their own nature; to violate them is both an injustice to the person promised and a sacrilege against God who was invoked as witness. Lapide cites Cicero (De Officiis III) and the Church Fathers on keeping oaths given to enemies.
2Mc	12	25	Et propter eos qui tenebantur	And because they had promised many things on his oath, they let him go. The release of Timotheus for the sake of the Jewish prisoners is an act of trust in divine justice: by accepting his oath, they extended mercy to him and thereby obtained the release of their brethren. But Lapide notes: whether Timotheus actually kept his word is not narrated, suggesting some doubt.
2Mc	12	26	Judas autem profectus	And Judas, departing, came to Scythopolis. After his victories over Timotheus, Judas proceeded toward Scythopolis (= Beth-Shan, modern Beit She'an in Israel), a great city of the Decapolis. The Jews living there testified that the Scythopolitans had treated them well and with kindness even during times of hostility — for which Judas thanked them and urged them to remain favourable to his own people in the future.
2Mc	12	27	Et ventum est Hierusolyma	And they came to Jerusalem, the feast of weeks (Pentecost) being near at hand. Judas and his army returned to Jerusalem in time for the feast of Weeks (Pentecost, the fiftieth day after Passover). During this feast time the incident of the sacred amulets discovered on the fallen soldiers would occur, leading to Lapide's famous discussion of prayers and sacrifices for the dead.
2Mc	12	29	Inde vero Gorgias	From thence, Gorgias and his men. After returning to Jerusalem for Pentecost, Judas moved against Gorgias, the commander who had continued to attack and harass the Jews despite the peace treaty. Gorgias had both Greek mercenaries and Idumaean forces.
2Mc	12	31	Et maximas gratias agentes	And giving very great thanks, and returning to Jerusalem because the feast of weeks was at hand. Pentecost was celebrated seven weeks after Passover, and was therefore the most solemn time for Judas's return to Jerusalem after the victories.
2Mc	12	33	Post haec autem Gorgias	And after the feast of Pentecost, they went against Gorgias. The campaign against Gorgias (governor of Idumaea) continued after the feast. Gorgias himself appeared in the field with his horsemen, and an engagement began.
2Mc	12	35	Dosithei vero equitum	But one of the horsemen of Dosipheus, a Tubienite, strong and vigorous, seized on Gorgias, and taking hold of his cloak, drew him along by force. Gorgias was on the point of being captured alive. But a force of horsemen from Tharacia (Thrace) attacked the captor and compelled him to release Gorgias. The would-be captor saved his own life but was frustrated of his prize.
2Mc	12	36	Et Esdras et eis qui cum eo	And when Esdras and his men had been wearied with long fighting, Judas called upon the Lord, praying that he would be their helper and leader. Judas prayed in the Hebrew tongue, raised the war-cry (epinicion), and fell upon Gorgias's forces from behind; Gorgias and his forces were put to flight.
2Mc	12	37	Judas vero linguis	And Judas, with the Hebrew tongue, calling upon the war-cry with hymns, and putting Gorgias's men to flight, took the spoils. This prayer in Hebrew is noted by Lapide as significant: Judas raised his battle-cry not in Greek or any other language but in the sacred tongue of Moses and the prophets, invoking God in the covenant language.
2Mc	12	38	Et assumpta inde Judas	And Judas, gathering together his army, came to the city of Odollam. There the soldiers observed the Sabbath — their rest and purification day. On the following day, collecting the bodies of the fallen, they discovered under their garments sacred idols of the Jamnians, forbidden by the law (Deuteronomy 7:25). This violation of the law was clearly the cause of their death, as Judas and all the people recognized.
2Mc	12	39	Altera autem die	But the day following, Judas came with his company, to take up the bodies of them that were slain. The bodies were taken up with honour and buried in the sepulchres of their fathers. Then Judas and all the people made prayers, beseeching that the sin that had been committed might be wholly blotted out.
2Mc	12	40	Invenerunt autem sub tunicis	And they found under the coats of the slain some of the donaries of the idols of Jamnia, which the law forbids to the Jews. The idols were votive offerings or tokens of the idol-worship which these soldiers had secretly practised — a violation of the first commandment, for which they had died in battle. Lapide draws the moral: the hidden sins of individuals bring ruin not only on themselves but on their companions and their cause.
2Mc	12	42	Et conversionem in bonum	And so betaking themselves to prayers, they besought the Lord that the sin committed might be forgotten. The community prayed that God would forgive the sin committed and blot it out from his memory. Lapide notes: this is the entire community taking responsibility for the sins of individual members — the corporate nature of the covenant community, in which the sins of members affect the whole.
2Mc	12	43	Collecta autem pecunia	And making a gathering, he sent twelve thousand drachmas of silver to Jerusalem for sacrifice to be offered for the sins of the dead. This is one of the most important passages in the entire Bible for the doctrine of Purgatory and prayers for the dead. Judas — acting as a faithful leader and pious Israelite — collected money and sent it to Jerusalem to have expiatory sacrifices offered for the souls of the fallen soldiers. This presupposes: (1) that the dead had sinned; (2) that their souls still exist and can be helped by the prayers and sacrifices of the living; (3) that God can remit punishment due to sins even after death. These three propositions together constitute the doctrine of Purgatory.
2Mc	12	44	Si enim non speraret	For if he had not hoped that they that were slain should rise again, it would have seemed superfluous and vain to pray for the dead. Lapide develops this argument for the resurrection at great length. The argument from Judas's practice is: if the dead do not rise again, prayers and sacrifices for them are superfluous; but Judas (who firmly believed in the resurrection) offered sacrifices for them; therefore he expected that, through this expiation, when they rise again they will be purified and will receive a glorious resurrection rather than a shameful one.
2Mc	12	45	Et quia considerabat	And because he considered that they who had fallen asleep with godliness had great grace laid up for them. Lapide addresses the Protestant objection: these men died in mortal sin (because they were secretly worshipping idols), so how can they be in the state of grace necessary to benefit from prayers? Lapide responds: they may have repented in their final moments and obtained forgiveness of the mortal sin, while still owing temporal punishment for it — which is exactly what Purgatory is. Alternatively, their sin of having the forbidden idols may not have been mortal (since they may not have worshipped them, but merely kept them as lucky charms through ignorance or superstition), so they died in a state of grace but with venial sin or temporal punishment still due. Either way, Judas's prayer for them is efficacious through the doctrine of Purgatory.
2Mc	12	46	Sancta ergo et salubris est	It is therefore a holy and wholesome thought to pray for the dead, that they may be loosed from sins. This verse is the key locus classicus for the Catholic doctrine of Purgatory and prayers for the dead. Lapide gives it the fullest possible treatment. The authority of this verse for the dogma of Purgatory is supreme: (1) it is Holy Scripture, therefore certainly true; (2) it affirms the practice of praying for the dead; (3) it affirms this practice is holy and wholesome; (4) it affirms the purpose of such prayer is the remission of sins of the dead. Against this, the Protestant objection (that the book is not canonical) is refuted: it is canonical by the Council of Trent and had been received as such in the Church from the earliest times, as Lapide documents with citations from Origen, Tertullian, Cyprian, Ambrose, Augustine, Jerome, Chrysostom, Gregory the Great, and many later Fathers and councils. The Council of Trent (Session XXV, De Purgatorio) explicitly cited this verse as one of the scriptural foundations of the doctrine of Purgatory.
2Mc	13	1	Anno centesimo quadragesimo nono	In the year one hundred and forty-nine, Judas was informed that Antiochus Eupator was coming with a great multitude against Judea. This chapter (notes Lapide) should be collocated in the chronological order alongside Book I, chapter 6, verse 28, since both accounts narrate the same campaign. The difference in narration between the two books shows that they had different authors, as is evident from their different styles and emphases.
2Mc	13	2	Peditum centum decem millia	A hundred and ten thousand footmen and five thousand horsemen and twenty-two elephants. Lapide notes the discrepancy with 1 Maccabees 6:30 which gives one hundred thousand footmen and twenty thousand horsemen and thirty-two elephants. He explains: on various days the number of forces varied — some arrived, others were dismissed; hence at different times the numbers were different, and both accounts are truthful.
2Mc	13	3	Commiscuit autem se illis	But with these also joined Menelaus, who promised the king many good things. Menelaus, the pseudopontifex appointed by Antiochus Epiphanes, joined Eupator's campaign against Judas, petitioning the king to confirm his pontificate. See what was said at chapter 4:23 and the last verse of that chapter.
2Mc	13	4	Sed rex regum suscitavit	But the King of kings stirred up the mind of Antiochus against the sinner, and upon Lysias suggesting that Menelaus was the cause of all evils, he commanded him to be apprehended and put to death. God the King of kings — who rules the hearts of kings (Proverbs 21:1: \"The heart of the king is in the hand of the Lord; whithersoever he will he shall turn it\") — inflamed Antiochus Eupator against Menelaus the apostate and traitor, so that in his anger he punished him as he deserved. Lysias had explained to the king that all the seditions and wars which the Jews waged against Antiochus were caused by Menelaus the pseudopontifex, whom the Jews, unable to tolerate his insolence and sacrilege, refused to accept (so Josephus).
2Mc	13	5	Erat autem in eodem loco turris	But there was in that place a tower fifty cubits high, full of ashes, and it had a round machine on all sides hanging steeply down into the ashes. This mechanism for execution by suffocation in ashes was invented by Darius Ochus king of the Persians as a way of punishing conspirators without breaking the oath he had sworn not to kill them with the sword (Valerius Maximus IX, iii; Ovid, Ibis). Thus Menelaus, who deserved to be plunged and buried in the ashes of the desecrated altar of God because he had scattered and contaminated its sacred ashes with his sacrileges (as is expressly stated at verse 8), was by the just retribution of divine providence condemned to be suffocated and buried in profane ashes.
2Mc	13	6	Inde in cinerem dejici jussit	The sacrilegious man he commanded to be thrown down into the ashes. See here the just and fitting penalty of retaliation inflicted on Menelaus by God the avenger: he was buried and smothered in profane ashes, because he had scattered and contaminated the sacred ashes of God's altar with his sacrileges. Thus divine justice makes the instrument of the crime also the instrument of the punishment.
2Mc	13	9	Sed rex mente effrenatus	But the king, his mind being full of rage, was coming on against the Jews with the purpose of showing himself more cruel than his father (Antiochus Epiphanes, most cruel of all). Lapide notes: Eupator threatened to surpass even his father in cruelty against the Jews — but was thwarted by Judas's victories and by divine intervention.
2Mc	13	10	Quibus Judas cognitis praecepit	Judas, knowing of this, commanded the people to call upon the Lord day and night; that as always he had helped them, so now also he would help them. Three days and nights of continuous public litany — a triduanum of prayer and fasting. Lapide: here is the origin and prototype of the public litany and continuous prayer, day and night, for forty or even seventy-two hours. These were the spiritual weapons of Judas, with which he always triumphed over his enemies.
2Mc	13	14	Dans itaque potestatem omnium Deo	Therefore giving all power to God, and exhorting his men to fight manfully, and to give their lives for their laws and their country, he fell upon the camp of Antiochus by night. Judas committed himself and his people to God as to the Lord of all, resigning themselves to his good pleasure, and then attacked Antiochus's camp at night — either to conquer or to die as God willed. The watchword he gave his men was \"God the victor\" or \"God the helper\" — as was his custom (cf. chapter 8:23; 15:17).
2Mc	13	18	Et dato signo suis Dei victurus	Giving his men the watchword, God will give the victory. Judas gave his soldiers this military watchword or tessera: \"God the victor,\" or \"God's victory,\" or \"God the helper.\" This was his customary sign before battle, serving both as an omen and as the cause of victory — as is evident from chapter 8, verse 23. Under this sign, leading God, Judas immediately cut down four thousand enemies and terrified the rest with dread of death.
2Mc	13	19	Bethsurae, etc., castra admovebat	He moved his camp against Bethsura; but it was being forced back, it was diminished. Vatablus translates: he was being worn down, both by famine and by diseases and by the arms of the besieged Jews and those of Judas who kept falling upon him unexpectedly. Bethsura was the most strongly fortified stronghold in all of Judea (Josephus XIII, ix: \"Bethsura was the most fortified place in all of Judea\"), situated on a rock to the south of Jerusalem, five stadia away, to defend against the incursions of the Idumaeans and other enemies.
2Mc	13	21	Enuntiavit autem mysteria hostibus Rhodocus	But Rhodocus, from the army of the Jews, disclosed their secrets to the enemies. Salianus plausibly surmises that these \"mysteries\" (secrets) were the hidden paths by which provisions were secretly conveyed to the garrison of Bethsura — which the perfidious Rhodocus revealed to the enemies, intending to defect to them. When this was discovered, he was sought out, found, and cast into prison. This is inferred from the following verse.
2Mc	13	22	Iterum rex sermonem habuit	The king again held parley with them that were in Bethsura; he gave them his right hand, received theirs, departed. The king first addressed the soldiers of Bethsura to persuade them to surrender; being repulsed (since Judas was supplying the besieged through secret paths), he tried again after Rhodocus the traitor had revealed and blocked those paths; and this time the soldiers, already suffering from famine, were induced to surrender.
2Mc	13	23	Commisit cum Juda; superatus est	He engaged in combat with Judas; he was overcome. Antiochus, having taken Bethsura, proceeded to neighbouring Jerusalem; but there he was repulsed and defeated by Judas (see 1 Maccabees 6:54). Thus Sanchez, though Salianus refers this to the four thousand cut down in Antiochus's camp by Judas at night (verse 15).
