BookAbbrev	Chapter:Verse	Annotation	Source
Gn	36:1	The generations of Efau.] As before Moyfes described the genealogies of Cain, of Iapheth, and Cham, of Nachor, of Ifmael, and other sonnes of Abraham; so here he recordeth another collateral progenie of Esau: the difference and distinction of them and the selected people of God might be more conspicuous, because contraries opposed are seen more clearly. And so the Churches succession and perpetual light, compared with the interrupted and obscure companies, shineth the brighter. For albeit in those other generations there might be manie faithful and iust persons among the infidels and wicked, and of some we are assured (as of Lot and Iob) yet faith and religion decayed, and was extinguished in their carnal children, and only continued in the right line from Adam to Iacob, whose twelue sonnes were fathers and beginners of twelue Tribes, and in them the same true Religion was stil conserued and publikly professed, as in the onlie knowne visible Church, til the comming of Christ, as S. Augustin cleerly sheweth in his excellent worke of the Citie of God, especially in the 15. and 16. bookes, in manie chapters.	scan-pdf
Gn	36:2	Ada the daughter of Elon.] In the 16. chap. v. 14. Esaus two wiues which he tooke in Chanaan are called Iudith the daughter of Beeri the Hetheite, and Basemath the daughter of Elon of the same place; and here the same two wiues are named Ada the daughter of Elon the Hetheite, and Oolibama the daughter of Sebeon the Heuaie. Which neither agree in names nor countrie. For reconciliation of which and other like difficulties, or seeming contradictions, albeit learned expofitors say, that either these persons had diuers names, or one was true and natural father, another legal, or adoptiue: yet it were hard to giue a determinate solution of this difficultie. Which example, with manie others conuince the Protestants presumptuous errour, holding that Scriptures are easie to be vnderstood.	scan-pdf
Gn	36:6	Departed from his brother.] How Esau now parted into Mount Seir, seeing he dwelled there, when his brother Iacob came from Mesopotamia. chap. 11. v. 1. Which S. Augustin (q 109. in Gen.) solueth saying: Esau first dwelt in Seir after he was disappointed of his Fathers blessing, but dwelt againe with his father after Iacobs returne from Mesopotamia, and now went to Seir againe after his fathers death.	scan-pdf
Gn	37:20	So the Iewes thinking to preuent Christs exaltation cooperated vnwitting therto. Prosper. de promiff Dei.	scan-pdf
Gn	37:28	Some read thirtie: And as the reading is diuers, so Christ whom Ioseph signified is more and lesse efteemed of diuers. S. Aug. Ser. 81. de temp.	scan-pdf
Nm	17:8	Aarons rod.] This rod without root, neither it-selfe planted, nor anie liue branch ingraffed therin, al drie without iuyce or moisture, bringing forth buds, flowers, & fruit, was a figure that our B. Ladie should beare a sonne, and remaine a Virgin. And this example euidently demonstrateth that she could so doe, it being no more contrarie to nature, that a virgin should conceiue, and beare child without losse of virginitie, then that the drie rod should bud and beare fruit, without ordinarie concourse of nature. S. Aug. fer. 1, de temp. S. Greg. Nissen. de natiuit. Dom. S. Bernard, ho. 2, in Euang. Missus est.	scan-pdf
Nm	30:6	Shal be frustrate.] Vowes, which fathers and husbands could frustrate in their daughters and wiues, must needs be ment of things not commanded by God. For it was not in their power to dispence in Gods precepts. As for example, touching the feast of Expiation, it was not in the arbitrement of fathers and husbands (as here it was v.14) whether their daughters and wiues should fast or no: but was absolutely said (Levit. 23. v. 29.) Euerie soule that is not afflicted (that is, which fasteth not) this day, shal perish out of his people. And so in other precepts were necessarie obligations. Besides which it is grateful also to God, that his seruants bind themselues to other good workes, wherto they are not otherwise bound.	scan-pdf
Nm	33:1	Moyses and Aaron.] Moyses by whom the Law was giuen, and Aaron in whom Priesthood was established, signified good workes, and the right worship of God. Of which (faith S. Hierom) each one needeth the other. For neither doth it profite thee to exercise vertues vnles thou knowest thy Creatour: nor the worshiping of God auaileth thee to saluation, vnles thou fulfil the precepts of thy Maker. By these two hands, as with two Seraphims we breake out into confession of the holie Trinitie, saying: holie, holie, holie, Lord God of hoasts. Epist. ad Fabiol. de 42. Manf.	scan-pdf
Nm	36:4	Distribution of lots.] By reason of two former lawes, the one (Levit. 25.) prouiding that inheritance of lande, should not be fold, nor otherwise alienated, but vntil the Iubilee yeare, and then returne to him, or his heyres, to whom it pertained before; the other (Num. 27.) ordaining that for lack of a sonne, daughters should enherite; this difficultie did rise, in case an enheretrixe did marrie a man of an other tribe, her lands by that meanes should passe from tribe to tribe, and not be restored in the Iubilee yeare. For auoiding of which inconuenience a further law is made, that none shal marrie out of their owne tribe. Neuerthlesse the tribe of Leui made mariage with the tribe of Iuda: as appeareth by that Zacharie the Priest married Elizabeth cosin to our B. Ladie of the tribe of Iuda; though in the old Testament there is no such expresse dispensation, nor explication of the law, but by tradition was holden for lawful and practised by so holie a man as Zacharie. And not without mysterie (as S. Augustin noteth li. 2. c. 2. de consen. Euang.) for that Christ the Annointed of God, was prefigured by the annointing of Kings and Priests, and borne of the royal and priestlie tribes, being both a King and a Priest.	scan-pdf
Dt	4:2	You shal not adde.] Moyses can not meane, that no more should be written, nor commanded; for then the last chapter of this book, and the rest of the bible should not haue been written after his death; neither ought the Priests or Prophets to haue commanded anie thing not expressed in the law. And wheras Protestants say that al other Scriptures are included in the law, or pertaine to the explication or performance thereof: we also answer that vnwritten Traditions both in the old and new Testament are likewise implied, included, or pertaine to the explication or performance of the law. For euen as the written doctrine of the Prophets, yea and of Christ, and his Apostles, in general is conteined in the law of Moyses, so also are certaine fasts, feasts, rites, ceremonies, and other traditions proued and confirmed by general speaches and axiomes written in holie Scriptures, as by our Sauiours words to his Apostles Luc.10. He that heareth you, heareth me. S. Paul's to other Christians (1. Cor. 10.) other things when I come I wil dispose (2. Thess 2.) Hold the traditions which you haue learned; and the like. Wherupon S. Augustin in Li. 1. cont. Cresion. c. 33. giueth this rule, that albeit an euident example can not be produced of holie Scripture, yet the truth of the same Scriptures is holden by vs, when we doe that which pleaseth the whole Church, which the Authoritie of Scriptures commendeth. The same commanded he teacheth Epist. 80. and in manie other places. So doe S. Epiphanius, S. Hierom Dialog. cont. Lucifer. c. 4. S. Chrysost. ho. 4. in 1. Thess. approueth S. Basil. de Spiritu Sancto, c. 39. S. Ireneus li. 3. c. 4. — As other Scriptures are included in the law, so also Traditions are conteined in the Scriptures.	scan-pdf
Dt	5:8	Thou shalt not make.] If our aduersaries would quietly consider the coherence of the holy text, they might easily see, that this prohibition of making and worshipping the similitude of anie creature, perteyneth to the former sentence: Thou shalt not haue strange Gods: more particularly forbidding either to make Idoles, or to worship such as others make; and that with commination, because our Lord is a ielous God, and wil not suffer his honour to be giuen to anie creature. But other Images were made in the old Testament, by Gods commandment, and likewise Images of Christ and his Saints are lawful and profitable among Christians, as before is noted. Exod. 20.	scan-pdf
Dt	12:31	That only to our Lord.] Wheras the Gentiles offered their sonnes and daughters (v. 31.) and other abominable sacrifices to Idols, God commandeth his people to offer those things only, which are prescribed by the law, and neither to immolate anie other thing, nor exclude anie thing appointed by the same law for sacrifice. As for other precepts, it is likewise forbid to adde or diminish anie thing that may corrupt the law: but was euer lawful for Superiours, to adde more precepts agreable, and not contrarie to the former. So King Dauid established a new law that such as stayed with the baggage, should haue like portion of the prey, with those that fought in battel. 1. Reg. 30. And our Sauiour by his presence (Ioan 10.) approued the feast of dedication, instituted long after Moyses law. 1. Machab. 4.	scan-pdf
Dt	17:8	If the iudgement be heard.] For a ful and assured decision of al controuersies, God here instituted to his people a supreme Tribunal, that in case inferiour Iudges varied in iudgement, recourse might be had to the Councel of Priests, where one chiefe Iudge, the High-Priest, was appointed to giue sentence, and al others commanded to receiue and obey the same.	scan-pdf
Dt	17:9	Who shal shew the truth.] God so assisted this Consistorie with his spirit of truth, that their sentence was infallible: though otherwise they might erre, either in life, or in priuate opinion. Wherfore, our Sauiour distinguishing between their publike doctrine, and their workes, taught the people, that for so much as the Scribes and Pharisees sate in Moyses chaire, and yet transgressed Gods commandements, euerie one should obserue and doe as they said: but not doe according to their workes, Mat 23. And S. Iohn ascribeth the true sentence giuen by Caiphas in the Councel, to his office of High-Priest, saying: (Ioan. 11.) He said not this of himselfe, but being the high-priest of that yeare, he prophesied that IESVS should die for the nation, & to gather into one the children of God. Where the high-Priest by vertue and priuiledge of his office, vttered the truth, which himselfe neither meant nor vnderstood. And this happened when the Law and Priesthood of the Iewes was to decline and giue place to Christs new ordinance, and therfore no doubt God euer directed the sentence of the high-Priest: and most specially now Christ preserueth the Apostolike See from errour in faith, and in general decrees touching manners: yea though the chiefe visible Iudge were as wicked as Caiphas. And therfore the Protestants euasion is friuolous, limiting the Priests sentence to bind the subiects, so long as he is the true minister of God, and pronounceth according to his word. For except God assisted him, that we should pronounce according to his word, and so al men rest satisfied, submitting themselues to his sentence, the controuersie should be endles, and this Consistorie nothing worth: but stil be new examinations, and new iudgements, whether the former were according to Gods word or no.	scan-pdf
Dt	17:12	He that shal be proud.] This also conuinceth, that al were bound to accept of the high-Priests sentence, the law condemning him of pride, that refused to obey the commandments of the Priest, which at that time ministred to our Lord; and for his disobedience punishing him with death.	scan-pdf
Dt	18:15	A PROPHET of thy nation.] Amongst other places this plainly proueth that the same words in holie Scripture may haue diuers literal senses. For first the coherence of the text sheweth, that God here promised to giue his people an other extraordinarie Prophet, after Moyses death, of their owne nation; as wel to take away occasion of seeking to southsayers, diuiners, and other prophane prophets of false Gods, strictly forbidden in the words going immediately before; as in approbation of their conuenient desire, mentioned in the words folowing, to heare Gods wil, not by himself, nor by an Angel, but by Moyses, who was now shortly to be taken from them. And so this promise was first performed in Iosue, succeeding next after Moyses in gouernment. And as neede required God ceased not to send more Prophets besides their ordinarie Priests. Againe this place is also vnderstood of Christ our Sauiour, chief Prophet, and master of al Prophets, S. Peter so expounding it. Act. 3. v. 22. & 23.	scan-pdf
Dt	24:1	Dismisse her.] Whether this divorce was tolerated as a lesse sinne, to auoide a greater, as S. Hierome and S. Chrysostome and others teach; or dispensed withal, and so made lawful to the Iewes, which is also probable, for that none of the holie Prophets did euer reprehend it; sure it is, that Christ either by correcting a fault, or by recalling a former dispensation, restored the insolubilitie of marriage to the first institution, saying: (Mat. 19.) That which God hath ioyned together, let not man separate. Further answering the Pharisees, concerning this law, that for the hardnes of your harts permitted you to dismisse your wiues: but from the beginning it was not so. And albeit he alloweth separation of man and wife for fornication, yet for no cause neither of them can marie againe, so long as the other liueth. As S. Augustine (li. 1. de adulter. coniugijs. c. 11. & 12.) by conference of three Euangelistes words touching this point, plainely sheweth, concluding that for so much as holie Scripture calleth him that taketh a woman so dismissed, not a husband, but an adulterer, sinnes fit his wife, by whom for fornication she was dismissed. Likewise he proueth by S. Paules doctrine (Rom. 7. & 1. Cor. 7.) that though divorce be made for adulterie, yet neither the guiltie nor innocent partie can marie another, for the Apostle saith: A woman is under the law of her husband, so long as he liueth. If her husband be dead, she is loosed from his law. Therefore her husband living, she shall be called an adultresse, if she be with an other man. If she part, let her remaine unmaried, or be reconciled to her husband. — Whether the band of marriage could be loosed or no in the old law; amongst Christians it can not be dissolved.	scan-pdf
Dt	25:5	His brother shal take her.] This proueth euidently that the prohibition, not to marie the brothers wife (Leuit. 18.) was a positiue law, binding only when the first brother dying left issue. For dying without issue, his brother was bound by this law to marie the widow. In default of the brother, the next of kinne was to marie her: and for default of neerer, the more remote, so Booz maried Ruth. Neither was it contrarie, but agreable to the law of nature, to marie the brothers wife when he was dead without issue, as is before noted Gen. 38.	scan-pdf
Dt	30:6	God wil circumcise thy hart.] Most true it is, that of our selves, without Gods grace, none can keep or fulfil the commandments. But he, whose hart God doth circumcise, is thereby made able to loue God with al his hart, and with al his soule. And except some harts were thus circumcised, and so made able to loue God aboue al, and consequently their neighbours, God should not performe his promise, that he wil circumcise the hart of some.	scan-pdf
Dt	30:11	It is not aboue thee.] When thou art stirred vp, afflisted, and indued with Gods grace, the commandment of God is not (then) aboue thee, nor farre off from thee, but very neer thee, in thy mouth (to confesse God, and his truth) and in thy hart, to doe it: But you wil aske: How then commeth it to passe, that manie hauing receiued sufficient grace, yet doe not keep Gods commandments? God himselfe answereth:	scan-pdf
Dt	30:15	He hath set before thee life and good, and contrariwife death and euil; he inuiteth and helpeth, yet forceth thee not: he giueth thee power & abilitie, helping and not destroying thy freewil, that thou maist loue our Lord thy God, walke in his wayes, and keep his commandments. But if thy hart be auerted and (v.17.) thou wilt not heare, thou shalt perish.	scan-pdf
Dt	30:19	I cal for witnesses heauen and earth, that I haue proposed to you life and death, blessing and cursing: choose therefore life &c. What Doctour can teach more plainely the possibilitie of keeping Gods commandments and freewil in man, then this text of holie Scripture?	scan-pdf
Dt	32:18	Forgotten our Lord.] Caluin (li. 1. Instit. c. 11. parag. 9.) contending that it is idolatrie to worship Christ in his picture, saith the idolatrie committed about the molten calfe (Exod. 32.) consisted in worshipping the true God in that image of a calfe: affirming that the Iewes were not so inconsiderate, as not to remember, that it was God which had brought them out of the Land of Aegypt. Quite contrarie to this text, which saith: God that begat thee thou hast forsaken, and hast forgotten. Caluin contradicteth the holie Scripture.	scan-pdf
Dt	33:2	Came from Sinai.] According to the historie Moyses recounteth here three benefits. First, that God gaue the Law in Sinai, (Exod. 10.) Secondly, he cured those which were bitten with serpents nere to Seir, (Num. 21.) Thirdly, in mount Pharan he appointed Seuentie ancients to assist Moyses in iudgements, (Num. 11.) But according to the Mysterie, which specially is intended, S. Augustin (q. 16. in Deut.) saith this prophecie is not to be negligently passed ouer. For it euidently appeareth that this benediction perteineth to a new people, whom Christ our Lord hath sanctified, in whose person Moyses spake and not in his owne. So in this prophetical and proper sense (faith this Doctour) our Lord and Sauiour commeth from Sinai, which is interpreted tentation, when he passed the tentation of his passion and death, Heb. 2. v. 18. Christ riseth from Seir, interpreted hairie, for that in the similitude of the flesh of sinne, euen of sinne, he damned sinne in the flesh. Rom. 8. v. 3. He appeareth from mount Pharan, interpreted fruitful mountaine, in that he giueth aboundance of grace in his Church of the new Testament, which is a citie set vpon a hil. Mat. 5.	scan-pdf
Gn	43:34	Inebriated.] Not that they did eate or drinke too much, or fel into excesse, but competently. As the earth is said to be inebriated with raine (Psal.64.) being sufficiently watered, and so made fruitful, not drowned, nor ouerflowed, for so it is vnfruitful. S.Hierome Tradit.Heb. S.Aug.q 144. super Gen.	scan-pdf
Ex	16:15	Man hu! what is this!] When the people of Israel in the desert had spent their prouision of meate brought from AEgypt, and according to Gods promise had receiued store of quailes; going forth in the morning they saw a strange thing lye vpon the ground like to hoare frost, wherat merueiling they said one to another What is this! in their language Man hu! Wherupon faith Theodoret (q. 30. in Exod.) their demand was turned into the name, and it was called Manna. Which as the same and other ancient Doctors gather by the holy Scriptures, was a wonderful and miraculous meate, and withal a figure of a more excellent thing, long after promised, and giuen by our B. Sauiour, in the holy Sacrament of the Eucharist. As witnesse S Gregorie Nyssen, S.Ambrose (li.de ijs qui Myst.initiantur. cap. 8.) S.Cyril Alexandrinus, S.Chrysostom, S.Augustin, Theophilact and others, vpon the sixt of S.Iohn. Where also the text of our Sauiours long discourse with the Capharnaites, sheweth euidently that he promised to giue a farre better meate then Manna, to those that belieued in him. I am (faith our Lord) the bread of life, which descended from heauen; your fathers did eate Manna in the desert, and died. The bread which I wil giue is my flesh, for the life of the world. My flesh is meate indeed, and my bloud is drinke indeed &c. S.Paul likewise teacheth (1.Cor. 10.) that this Manna, and the water issuing out of the rocke, were figures of the same B. Sacrament, as is noted in those places. — Manna was a figure of the Eucharist; the said miracles are more eminent in the B. Sacrament.	scan-pdf
Ex	20:4	A grauen thing.] Protestants do not only peruert the sense of holie Scripture, wresting that against Images, which is spoken against Idols, but also shamefully corrupt the text, by translating grauen image, neither following the Hebrew, Greek, nor Latin. For the Hebrew word, pesel, is the verie same that sculpsile in Latin, that is a grauen or carued thing. The Greeke hath εἴδωλον, an idol. So al Protestants English Bibles are false. In the mean time God shortly after this (Exod. 25.) commanded to make Images of Angels, to wit Cherubins. Likewise a brasen serpent (Num. 21.) Also oxen and Lions (Reg. 6. & 7.) The honour is not done to the Image for it self, but at the presence of the Image, to Christ, or Saint, whose Image it is. Approued by the second Councel of Nice (Act. 4.) The Councel of Trent (sess. 25.) S. Gregorie the Great (li. 7. ep. 5. & 53.) — God commanded to make Images. Christ and Saints are honoured in their Images. Protestants haue corrupted the text in al their English Bibles.	scan-pdf
Ex	20:21	Honour due to Saints.] Catholike doctrine teacheth that Saints are to be honoured with religious honour called Dulia, infinitly inferiour to diuine honour called Latria. S. Augustin declareth that Christian people celebrate together the memories of Martyrs with Religious solemnie, to stir vp imitation, to be partakers of their merites, and to be holpen by their prayers. Yet so that we erect not Altars (because they are for Sacrifice) to anie Martyr, though in memorie of Martyrs, but to God of Martyrs. For who euer standing at the Altar, in places of Saints bodies, said: We offer to thee Peter, or Paul, or Cyprian, but that which is offered, is offered to God, who crowned the Martyrs. We honour Martyrs with that worship of loue and societie, wherewith holie men are worshipped in this life. But with that worship which in Greeke is called Latria, a seruice properly due to God, we neither worship, nor teach to be worshipped but one God. And for so much as offering of Sacrifice pertaineth to this worship we by no meanes offer anie such thing, nor teach to be offered, either to anie Martyr, or blessed soule, or holie Angel. Thus farre S. Augustin. — Three kindes of honour: Latria due to God only, Dulia to Saints, civil honour to men. Sacrifice only to God.	scan-pdf
Lv	26:1	Heretikes holding their corrupt course wil needs haue image of Christ, or Saint, to be the grauen thing, which is forbidden in holie Scriptures: & therefore falsly translate Pesel, a grauen image, where indeed it signifieth an image, feared. [cf. Ex 20 annotation on the same error]	scan-pdf
Lv	26:26	This extreme famine fel vpon some of them in Samaria, 4. Reg. 6. vpon others in Hierusalem, 4. Reg. 25. most specially when they were besieged by Titus. Iosephus li. 7. c. 6. de bello Iudaico.	scan-pdf
